"","cross_LGAa_1","cross_LGAb_1","vis_LGA_1","snow_LGA_1","TS_LGA_1","rain_LGA_1","status_LGA","A_LGA","AirDelay_LGA"
"3145",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,36,4.61
"3146",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,36,3.76
"3147",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,36,3.76
"3148",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,37,6.55
"3149",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,37,6.55
"3150",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,40,7.61
"3151",17.6190221917365,14.7841150227904,10,"FALSE","FALSE","FALSE",1,40,7.61
"3152",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,39,6.34
"3153",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,33,4.7
"3154",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,40,4.17
"3155",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,33,4.48
"3156",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,42,3.67
"3157",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,33,2.06
"3158",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,37,1.68
"3159",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,38,2.24
"3160",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,35,2.47
"3161",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,36,4.42
"3162",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,37,8.61
"3163",10.7246222036657,8.99902653561155,10,"FALSE","FALSE","FALSE",1,40,2.74
"3164",3.5,7.87846202409766,10,"FALSE","FALSE","FALSE",0,39,2.72
"3165",3.5,7.87846202409766,10,"FALSE","FALSE","FALSE",0,33,4.26
"3166",3.5,7.87846202409766,10,"FALSE","FALSE","FALSE",0,40,2.63
"3167",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,33,1.85
"3168",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,42,7
"3169",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,33,7.16
"3170",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",1,37,2.57
"3171",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",1,38,3.74
"3172",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",1,35,2.77
"3173",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",1,37,4.86
"3174",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",1,38,3.14
"3175",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,38,6.3
"3176",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,35,2.78
"3177",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,20,4.24
"3178",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,26,0.93
"3179",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,15,1.93
"3180",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,38,2.87
"3181",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,25,5.4
"3182",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,23,3.52
"3183",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,30,4.97
"3184",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,9,1.44
"3185",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,15,1.73
"3186",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,14,0.53
"3187",7.07066370655193,8.42648887430876,10,"FALSE","FALSE","FALSE",0,12,1.09
"3188",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,30,4.86
"3189",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,23,9
"3190",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,36,4.53
"3191",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,32,2.55
"3192",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,41,4.31
"3193",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,33,3.09
"3194",7.66044443118978,7.66044443118978,10,"FALSE","FALSE","FALSE",0,32,3.63
"3195",7.66044443118978,7.66044443118978,10,"FALSE","FALSE","FALSE",0,36,5.06
"3196",7.66044443118978,7.66044443118978,10,"FALSE","FALSE","FALSE",0,33,4.28
"3197",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,30,5.1
"3198",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,33,2.71
"3199",7.66044443118978,6.42787609686539,10,"FALSE","FALSE","FALSE",0,35,4.91
"3200",6.42787609686539,9,10,"FALSE","FALSE","FALSE",0,39,4.23
"3201",6.42787609686539,9,10,"FALSE","FALSE","FALSE",0,31,3.39
"3202",6.42787609686539,9,10,"FALSE","FALSE","FALSE",0,37,2.43
"3203",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,31,2.22
"3204",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,36,2.39
"3205",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,30,2.07
"3206",6.42787609686539,9.39692620785908,10,"FALSE","FALSE","FALSE",0,33,3.45
"3207",6.42787609686539,9.39692620785908,10,"FALSE","FALSE","FALSE",0,33,3.03
"3208",6.42787609686539,9.39692620785908,10,"FALSE","FALSE","FALSE",0,31,3.36
"3209",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,30,1.81
"3210",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,33,3.48
"3211",6.42787609686539,7.66044443118978,10,"FALSE","FALSE","FALSE",0,34,4.84
"3212",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,34,4.97
"3213",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,28,2.86
"3214",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,33,2.38
"3215",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,31,3.59
"3216",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,38,3.92
"3217",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,29,1.63
"3218",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,31,4.58
"3219",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,35,5.77
"3220",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,33,3.34
"3221",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,29,2.63
"3222",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,32,2.03
"3223",8.99902653561155,10.7246222036657,10,"FALSE","FALSE","FALSE",0,35,1.92
"3224",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",0,37,4.13
"3225",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",0,31,3.48
"3226",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",0,35,3.57
"3227",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",1,32,7.46
"3228",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",1,40,7.03
"3229",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",1,32,6.41
"3230",12.8557521937308,18.1865334794732,10,"FALSE","FALSE","FALSE",1,34,8
"3231",12.8557521937308,18.1865334794732,10,"FALSE","FALSE","FALSE",1,36,6.5
"3232",12.8557521937308,18.1865334794732,10,"FALSE","FALSE","FALSE",1,33,37.73
"3233",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",1,36,12.86
"3234",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",1,35,20.62
"3235",10.5,18.1865334794732,10,"FALSE","FALSE","FALSE",1,37,11.65
"3242",8.42648887430876,7.07066370655193,5,"FALSE","TRUE","TRUE",1,36,8.08
"3243",8.42648887430876,7.07066370655193,5,"FALSE","TRUE","TRUE",1,37,31.33
"3244",8.42648887430876,7.07066370655193,5,"FALSE","TRUE","TRUE",1,34,49.8
"3248",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,28,2.48
"3249",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,24,2.19
"3250",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,29,5.83
"3251",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,22,5.65
"3252",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,25,1.92
"3253",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,19,1.84
"3254",14.1413274131039,16.8529777486175,3,"FALSE","TRUE","TRUE",0,21,1.32
"3255",14.1413274131039,16.8529777486175,3,"FALSE","TRUE","TRUE",0,16,0.71
"3256",14.1413274131039,16.8529777486175,3,"FALSE","TRUE","TRUE",0,13,1.15
"3257",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,12,2.33
"3258",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,8,1.6
"3259",11.4906666467847,9.64181414529809,3,"FALSE","TRUE","TRUE",0,14,0.21
"3260",26,12.5,10,"FALSE","FALSE","FALSE",0,30,8.25
"3261",26,12.5,10,"FALSE","FALSE","FALSE",0,18,1.5
"3262",26,12.5,10,"FALSE","FALSE","FALSE",0,24,1.58
"3263",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,17,1.88
"3264",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,29,3.16
"3265",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,24,2.63
"3266",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,21,0.95
"3267",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,30,1.23
"3268",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,9,0.67
"3269",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,15,1.07
"3270",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,12,0.67
"3271",21.650635094611,12.5,10,"FALSE","FALSE","FALSE",0,13,6.77
"3272",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,31,1.13
"3273",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,25,1.65
"3274",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,40,3.95
"3275",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,33,4.64
"3276",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,40,5.27
"3277",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,32,3.79
"3278",17.3205080756888,18.711347307232,10,"FALSE","FALSE","FALSE",0,36,3.14
"3279",17.3205080756888,18.711347307232,10,"FALSE","FALSE","FALSE",0,36,5.5
"3280",17.3205080756888,18.711347307232,10,"FALSE","FALSE","FALSE",0,35,4.6
"3281",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,33,8.09
"3282",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,37,10.08
"3283",17.3205080756888,10,10,"FALSE","FALSE","FALSE",0,38,5.08
"3284",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,39,4.25
"3285",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,32,5.31
"3286",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,40,4.54
"3287",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,34,4.31
"3288",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,42,4.48
"3289",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,33,5.42
"3290",3.64661173100554,23,10,"FALSE","FALSE","FALSE",0,37,5.54
"3291",3.64661173100554,23,10,"FALSE","FALSE","FALSE",0,38,2.95
"3292",3.64661173100554,23,10,"FALSE","FALSE","FALSE",0,36,4.77
"3293",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,36,4.86
"3294",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,37,3.81
"3295",3.64661173100554,20.6809628132564,10,"FALSE","FALSE","FALSE",0,40,6.83
"3296",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",0,39,4.29
"3297",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",0,32,4.18
"3298",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",0,40,3
"3299",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",0,33,3.15
"3300",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",0,42,3.5
"3301",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,31,1.9
"3302",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,37,2.08
"3303",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,38,2.9
"3304",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,38,2.9
"3305",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,36,4
"3306",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,36,4
"3307",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,36,4
"3308",3.9939080863394,25,10,"FALSE","FALSE","FALSE",1,36,4
"3309",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,36,6
"3310",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,36,6
"3311",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,36,6
"3312",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,36,6
"3313",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,37,2.94
"3314",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,37,2.94
"3315",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,37,2.94
"3316",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,37,2.94
"3317",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,39,3.32
"3318",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,39,3.32
"3319",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,39,3.32
"3320",3.9939080863394,22.6505783192808,10,"FALSE","FALSE","FALSE",1,39,3.32
"3321",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,39,4.88
"3322",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,32,3.34
"3323",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,40,4.83
"3324",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,34,2.65
"3325",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,42,2.33
"3326",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,32,3.07
"3327",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,37,2.43
"3328",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,38,4.33
"3329",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,36,6.53
"3330",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,36,5.25
"3331",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,37,7.26
"3332",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,39,2.71
"3333",4,7.87846202409766,10,"FALSE","FALSE","FALSE",1,39,3.3
"3334",4,7.87846202409766,10,"FALSE","FALSE","FALSE",1,32,3.22
"3335",4,7.87846202409766,10,"FALSE","FALSE","FALSE",1,40,2.92
"3336",4,6.92820323027551,10,"FALSE","FALSE","FALSE",1,34,4.06
"3337",4,6.92820323027551,10,"FALSE","FALSE","FALSE",1,42,5.29
"3338",4,6.92820323027551,10,"FALSE","FALSE","FALSE",1,33,3.76
"3339",5.14230087749231,6.92820323027551,10,"FALSE","FALSE","FALSE",1,37,2.37
"3340",5.14230087749231,6.92820323027551,10,"FALSE","FALSE","FALSE",1,38,3.89
"3341",5.14230087749231,6.92820323027551,10,"FALSE","FALSE","FALSE",1,36,6.17
"3342",4,6.92820323027551,10,"FALSE","FALSE","FALSE",1,36,8
"3343",4,6.92820323027551,10,"FALSE","FALSE","FALSE",1,37,10.03
"3344",4,6.92820323027551,10,"FALSE","FALSE","FALSE",1,40,4.76
"3345",6.92820323027551,7.87846202409766,10,"FALSE","FALSE","FALSE",0,39,2.7
"3346",6.92820323027551,7.87846202409766,10,"FALSE","FALSE","FALSE",0,32,2.44
"3347",6.92820323027551,7.87846202409766,10,"FALSE","FALSE","FALSE",0,40,2.4
"3348",6.92820323027551,4,10,"FALSE","FALSE","FALSE",0,34,2.61
"3349",6.92820323027551,4,10,"FALSE","FALSE","FALSE",0,42,2.65
"3350",6.92820323027551,4,10,"FALSE","FALSE","FALSE",0,33,1.76
"3351",6.92820323027551,9.39692620785908,10,"FALSE","FALSE","FALSE",0,37,1.57
"3352",6.92820323027551,9.39692620785908,10,"FALSE","FALSE","FALSE",0,38,3.13
"3353",6.92820323027551,9.39692620785908,10,"FALSE","FALSE","FALSE",0,36,4.23
"3354",6.92820323027551,4,10,"FALSE","FALSE","FALSE",0,37,2.61
"3355",6.92820323027551,4,10,"FALSE","FALSE","FALSE",0,37,10.95
"3356",6.92820323027551,4,10,"FALSE","FALSE","FALSE",0,39,4.53
"3357",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,33,2.56
"3358",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,22,3.43
"3359",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,26,3.37
"3360",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,16,6.5
"3361",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,33,6.55
"3362",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,27,5.39
"3363",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,24,4.67
"3364",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,32,6.5
"3365",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,9,8
"3366",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,15,1.27
"3367",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,12,0.85
"3368",4.59626665871387,3.85672565811924,10,"FALSE","FALSE","FALSE",0,12,0.5
"3369",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,28,11.07
"3370",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,26,13.22
"3371",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,40,5.83
"3372",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",0,34,9
"3373",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",1,40,15.89
"3374",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",1,33,6.94
"3375",13.4985398034173,16.0869333054985,10,"FALSE","FALSE","FALSE",1,36,5.65
"3376",13.4985398034173,16.0869333054985,10,"FALSE","FALSE","FALSE",1,37,4.94
"3377",13.4985398034173,16.0869333054985,10,"FALSE","FALSE","FALSE",1,35,6.6
"3378",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",1,33,4.89
"3379",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",1,37,4.32
"3380",9.19253331742774,7.71345131623847,10,"FALSE","FALSE","FALSE",1,39,5.83
"3381",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,39,6.87
"3382",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,32,9.45
"3383",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,40,4.88
"3384",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",0,34,4.52
"3385",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,42,4.75
"3386",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,33,4.97
"3387",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,37,6.69
"3388",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,38,17
"3389",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,36,56.31
"3390",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,36,27.2
"3391",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,37,26.95
"3392",12.8557521937308,15.3208888623796,10,"FALSE","FALSE","FALSE",1,40,7.25
"3393",6.42787609686539,7.66044443118978,6,"FALSE","TRUE","FALSE",0,39,11.8
"3394",6.42787609686539,7.66044443118978,6,"FALSE","TRUE","FALSE",0,32,3.15
"3395",6.42787609686539,7.66044443118978,6,"FALSE","TRUE","FALSE",0,40,5.11
"3396",6.42787609686539,7.66044443118978,10,"FALSE","TRUE","FALSE",1,33,18.62
"3397",6.42787609686539,7.66044443118978,10,"FALSE","TRUE","FALSE",1,42,83.14
"3398",6.42787609686539,7.66044443118978,10,"FALSE","TRUE","FALSE",1,31,29.71
"3399",6.42787609686539,8.86326977710987,10,"FALSE","TRUE","FALSE",1,37,5.76
"3400",6.42787609686539,8.86326977710987,10,"FALSE","TRUE","FALSE",1,38,22.15
"3401",6.42787609686539,8.86326977710987,10,"FALSE","TRUE","FALSE",1,36,13.31
"3402",6.42787609686539,7.66044443118978,10,"FALSE","TRUE","FALSE",1,36,21.3
"3403",6.42787609686539,7.66044443118978,10,"FALSE","TRUE","FALSE",1,37,6.64
"3404",6.42787609686539,7.66044443118978,10,"FALSE","TRUE","FALSE",0,39,8.7
"3405",7.51754096628727,8,6,"FALSE","TRUE","TRUE",0,39,8.57
"3406",7.51754096628727,8,6,"FALSE","TRUE","TRUE",0,32,8.7
"3407",7.51754096628727,8,6,"FALSE","TRUE","TRUE",0,40,4.68
"3408",0,8,6,"FALSE","TRUE","TRUE",0,34,3.08
"3409",0,8,6,"FALSE","TRUE","TRUE",1,42,5
"3410",0,8,6,"FALSE","TRUE","TRUE",1,32,3.81
"3411",2.05212085995401,8,6,"FALSE","TRUE","TRUE",1,37,2.23
"3412",2.05212085995401,8,6,"FALSE","TRUE","TRUE",1,38,3.03
"3413",2.05212085995401,8,6,"FALSE","TRUE","TRUE",1,36,2.14
"3414",0,8,6,"FALSE","TRUE","TRUE",1,36,4.94
"3415",0,8,6,"FALSE","TRUE","TRUE",1,37,3.64
"3416",0,8,6,"FALSE","TRUE","TRUE",0,39,1.51
"3417",4.69846310392954,5.63815572471545,10,"FALSE","FALSE","FALSE",0,39,4.28
"3418",4.69846310392954,5.63815572471545,10,"FALSE","FALSE","FALSE",0,32,3.63
"3419",4.69846310392954,5.63815572471545,10,"FALSE","FALSE","FALSE",0,40,2.4
"3420",4.69846310392954,1.71010071662834,10,"FALSE","FALSE","FALSE",0,34,2.86
"3421",4.69846310392954,1.71010071662834,10,"FALSE","FALSE","FALSE",0,42,2.56
"3422",4.69846310392954,1.71010071662834,10,"FALSE","FALSE","FALSE",0,33,3.12
"3423",4.69846310392954,4.33012701892219,10,"FALSE","FALSE","FALSE",0,37,3.59
"3424",4.69846310392954,4.33012701892219,10,"FALSE","FALSE","FALSE",0,38,3.89
"3425",4.69846310392954,4.33012701892219,10,"FALSE","FALSE","FALSE",0,36,3.57
"3426",4.69846310392954,1.71010071662834,10,"FALSE","FALSE","FALSE",0,36,3.19
"3427",4.69846310392954,1.71010071662834,10,"FALSE","FALSE","FALSE",0,37,3.22
"3428",4.69846310392954,1.71010071662834,10,"FALSE","FALSE","FALSE",0,40,3.32
"3429",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,39,3.08
"3430",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,32,1.76
"3431",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,40,3.33
"3432",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,34,2.09
"3433",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,42,2.24
"3434",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,33,2.68
"3435",3.5,6.89365427108546,10,"FALSE","FALSE","FALSE",0,37,2.14
"3436",3.5,6.89365427108546,10,"FALSE","FALSE","FALSE",0,38,4.65
"3437",3.5,6.89365427108546,10,"FALSE","FALSE","FALSE",0,36,3.6
"3438",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,37,1.08
"3439",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,37,1.97
"3440",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,39,1.23
"3441",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,33,7.09
"3442",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,22,4.56
"3443",5.14230087749231,6.12835554495182,10,"FALSE","FALSE","FALSE",0,26,0.78
"3444",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,16,1.31
"3445",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,33,3.17
"3446",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,27,3.89
"3447",3.5,9.39692620785908,10,"FALSE","FALSE","FALSE",0,24,5.17
"3448",3.5,9.39692620785908,10,"FALSE","FALSE","FALSE",0,32,7.56
"3449",3.5,9.39692620785908,10,"FALSE","FALSE","FALSE",0,9,1.11
"3450",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,15,1.07
"3451",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,12,1.75
"3452",3.5,6.06217782649107,10,"FALSE","FALSE","FALSE",0,12,0.67
"3453",6.8943999880708,7.87846202409766,10,"FALSE","FALSE","FALSE",0,29,6.45
"3454",6.8943999880708,7.87846202409766,10,"FALSE","FALSE","FALSE",0,26,7.88
"3455",6.8943999880708,7.87846202409766,10,"FALSE","FALSE","FALSE",0,40,2.77
"3456",6.8943999880708,5.78508848717885,10,"FALSE","FALSE","FALSE",0,34,3.18
"3457",6.8943999880708,5.78508848717885,10,"FALSE","FALSE","FALSE",0,40,3.9
"3458",6.8943999880708,5.78508848717885,10,"FALSE","FALSE","FALSE",0,33,2.29
"3459",6.8943999880708,12.2160040702168,10,"FALSE","FALSE","FALSE",0,36,1.69
"3460",6.8943999880708,12.2160040702168,10,"FALSE","FALSE","FALSE",0,37,2.74
"3461",6.8943999880708,12.2160040702168,10,"FALSE","FALSE","FALSE",0,35,1.86
"3462",6.8943999880708,5.78508848717885,10,"FALSE","FALSE","FALSE",0,33,1.78
"3463",6.8943999880708,5.78508848717885,10,"FALSE","FALSE","FALSE",0,37,2.59
"3464",6.8943999880708,5.78508848717885,10,"FALSE","FALSE","FALSE",0,39,1.69
"3465",0.694592710667721,8,10,"FALSE","FALSE","FALSE",0,39,3.1
"3466",0.694592710667721,8,10,"FALSE","FALSE","FALSE",0,32,3.91
"3467",0.694592710667721,8,10,"FALSE","FALSE","FALSE",0,40,3.33
"3468",0,8,10,"FALSE","FALSE","FALSE",0,34,4.67
"3469",0,8,10,"FALSE","FALSE","FALSE",0,42,4
"3470",0,8,10,"FALSE","FALSE","FALSE",0,33,4.15
