"","cross_JFK_1","vis_JFK_1","snow_JFK_1","TS_JFK_1","rain_JFK_1","status_JFK","A_JFK","AirDelay_JFK"
"1266",2.95442325903662,10,"FALSE","FALSE","FALSE",0,45,2.62
"1267",2.95442325903662,6,"FALSE","FALSE","FALSE",0,33,2.85
"1268",2.95442325903662,6,"FALSE","FALSE","FALSE",0,33,6.19
"1269",2.95442325903662,6,"FALSE","FALSE","FALSE",0,34,10.11
"1273",15.4269026324769,1,"FALSE","FALSE","TRUE",0,12,30.78
"1274",15.4269026324769,1,"FALSE","FALSE","TRUE",0,17,39.19
"1275",15.4269026324769,1,"FALSE","FALSE","TRUE",0,19,24.76
"1276",15.4269026324769,10,"FALSE","FALSE","FALSE",1,40,20.13
"1277",15.4269026324769,10,"FALSE","FALSE","FALSE",1,39,25.67
"1278",15.4269026324769,10,"FALSE","FALSE","FALSE",1,40,54.11
"1279",25.2794666229263,0.5,"FALSE","FALSE","TRUE",1,32,72.96
"1280",25.2794666229263,0.5,"FALSE","FALSE","TRUE",1,35,20.36
"1281",25.2794666229263,0.5,"FALSE","FALSE","TRUE",1,30,19.41
"1282",25.2794666229263,0.5,"FALSE","FALSE","TRUE",1,28,14.26
"1283",25.2794666229263,0.5,"FALSE","FALSE","TRUE",1,22,7.89
"1284",25.2794666229263,0.5,"FALSE","FALSE","TRUE",0,27,11.09
"1285",15.4269026324769,10,"FALSE","FALSE","FALSE",0,14,3.46
"1286",15.4269026324769,10,"FALSE","FALSE","FALSE",0,16,1.33
"1287",15.4269026324769,10,"FALSE","FALSE","FALSE",0,22,2.4
"1288",3.82025990867247,10,"FALSE","FALSE","FALSE",0,43,1.35
"1289",3.82025990867247,10,"FALSE","FALSE","FALSE",0,38,2.82
"1290",3.82025990867247,10,"FALSE","FALSE","FALSE",0,46,4.02
"1291",12,10,"FALSE","FALSE","FALSE",0,30,6.7
"1292",12,10,"FALSE","FALSE","FALSE",0,34,8.45
"1293",12,10,"FALSE","FALSE","FALSE",0,35,13.09
"1294",12,10,"FALSE","FALSE","FALSE",0,30,8.64
"1295",12,10,"FALSE","FALSE","FALSE",0,27,6.34
"1296",12,10,"FALSE","FALSE","FALSE",0,26,2.12
"1297",8,10,"FALSE","FALSE","FALSE",0,16,3.67
"1298",8,10,"FALSE","FALSE","FALSE",0,16,1.18
"1299",8,10,"FALSE","FALSE","FALSE",0,22,0.8
"1300",6.06217782649107,10,"FALSE","FALSE","FALSE",0,41,1.45
"1301",6.06217782649107,10,"FALSE","FALSE","FALSE",0,40,2.49
"1302",6.06217782649107,10,"FALSE","FALSE","FALSE",0,43,1.57
"1303",8.99902653561155,10,"FALSE","FALSE","FALSE",0,33,2.03
"1304",8.99902653561155,10,"FALSE","FALSE","FALSE",0,33,10.09
"1305",8.99902653561155,10,"FALSE","FALSE","FALSE",0,36,4.08
"1306",8.99902653561155,10,"FALSE","FALSE","FALSE",0,29,2.7
"1307",8.99902653561155,10,"FALSE","FALSE","FALSE",0,26,1.16
"1308",8.99902653561155,10,"FALSE","FALSE","FALSE",0,27,3
"1309",8.66025403784439,6,"FALSE","FALSE","TRUE",0,13,3.57
"1310",8.66025403784439,6,"FALSE","FALSE","TRUE",0,13,13.85
"1311",8.66025403784439,6,"FALSE","FALSE","TRUE",0,17,9.63
"1312",8.66025403784439,6,"FALSE","FALSE","TRUE",0,40,12.13
"1313",8.66025403784439,6,"FALSE","FALSE","TRUE",1,41,17.39
"1314",8.66025403784439,6,"FALSE","FALSE","TRUE",1,41,8.27
"1315",8.66025403784439,1,"FALSE","FALSE","TRUE",1,33,4.34
"1316",8.66025403784439,1,"FALSE","FALSE","TRUE",1,32,6.88
"1317",8.66025403784439,1,"FALSE","FALSE","TRUE",1,34,7.56
"1318",7.51754096628727,1,"FALSE","FALSE","TRUE",0,27,7.71
"1319",7.51754096628727,1,"FALSE","FALSE","TRUE",0,26,11.36
"1320",7.51754096628727,1,"FALSE","FALSE","TRUE",0,26,7.69
"1321",5.36231110183285,0.25,"FALSE","FALSE","FALSE",0,14,5.71
"1322",5.36231110183285,0.25,"FALSE","FALSE","FALSE",0,16,5.18
"1323",5.36231110183285,0.25,"FALSE","FALSE","FALSE",0,20,4.38
"1327",6.92820323027551,0.25,"FALSE","FALSE","FALSE",1,31,5.97
"1328",6.92820323027551,0.25,"FALSE","FALSE","FALSE",1,35,7.82
"1329",6.92820323027551,0.25,"FALSE","FALSE","FALSE",1,35,14.51
"1330",6.92820323027551,5,"FALSE","FALSE","FALSE",1,27,13.19
"1331",6.92820323027551,5,"FALSE","FALSE","FALSE",1,23,14.09
"1332",6.92820323027551,5,"FALSE","FALSE","FALSE",1,27,12.58
"1333",3.85672565811924,2,"FALSE","FALSE","FALSE",0,15,1.47
"1334",3.85672565811924,2,"FALSE","FALSE","FALSE",0,15,1.76
"1335",3.85672565811924,2,"FALSE","FALSE","FALSE",0,20,2.6
"1336",1.38918542133544,10,"FALSE","FALSE","FALSE",0,40,5.49
"1337",1.38918542133544,10,"FALSE","FALSE","FALSE",0,39,2.75
"1338",1.38918542133544,10,"FALSE","FALSE","FALSE",0,42,4.86
"1339",4.59626665871387,10,"FALSE","FALSE","FALSE",0,31,3.32
"1340",4.59626665871387,10,"FALSE","FALSE","FALSE",0,33,3.33
"1341",4.59626665871387,10,"FALSE","FALSE","FALSE",0,36,8
"1342",4.59626665871387,10,"FALSE","FALSE","FALSE",0,28,2.81
"1343",4.59626665871387,10,"FALSE","FALSE","FALSE",0,26,4.29
"1344",4.59626665871387,10,"FALSE","FALSE","FALSE",0,30,1
"1345",5,10,"FALSE","FALSE","FALSE",0,16,5.31
"1346",5,10,"FALSE","FALSE","FALSE",0,16,4.18
"1347",5,10,"FALSE","FALSE","FALSE",0,19,1.4
"1348",5,10,"FALSE","FALSE","FALSE",0,40,5
"1349",5,10,"FALSE","FALSE","FALSE",0,43,3.52
"1350",5,10,"FALSE","FALSE","FALSE",0,44,5.24
"1351",11.2763114494309,10,"FALSE","FALSE","FALSE",0,33,5.61
"1352",11.2763114494309,10,"FALSE","FALSE","FALSE",0,33,6.38
"1353",11.2763114494309,10,"FALSE","FALSE","FALSE",0,34,7.03
"1354",11.2763114494309,10,"FALSE","FALSE","FALSE",0,28,5.38
"1355",11.2763114494309,10,"FALSE","FALSE","FALSE",0,28,6.9
"1356",11.2763114494309,10,"FALSE","FALSE","FALSE",0,25,1.58
"1357",6,10,"FALSE","FALSE","FALSE",0,12,1.92
"1358",6,10,"FALSE","FALSE","FALSE",0,18,10.06
"1359",6,10,"FALSE","FALSE","FALSE",0,19,6.74
"1360",6,10,"FALSE","FALSE","FALSE",0,40,11.79
"1361",6,10,"FALSE","FALSE","FALSE",0,38,13.11
"1362",6,10,"FALSE","FALSE","FALSE",0,40,4.93
"1363",6.15636257986204,10,"FALSE","FALSE","FALSE",0,31,4.16
"1364",6.15636257986204,10,"FALSE","FALSE","FALSE",0,34,5.82
"1365",6.15636257986204,10,"FALSE","FALSE","FALSE",0,30,9.16
"1366",6.15636257986204,10,"FALSE","FALSE","FALSE",0,27,5.46
"1367",6.15636257986204,10,"FALSE","FALSE","FALSE",0,23,3.54
"1368",6.15636257986204,10,"FALSE","FALSE","FALSE",0,24,3.96
"1369",9.52627944162882,10,"FALSE","FALSE","FALSE",0,14,2.2
"1370",9.52627944162882,10,"FALSE","FALSE","FALSE",0,18,0.53
"1371",9.52627944162882,10,"FALSE","FALSE","FALSE",0,21,2.2
"1372",9.52627944162882,10,"FALSE","FALSE","FALSE",0,40,4.71
"1373",9.52627944162882,10,"FALSE","FALSE","FALSE",0,40,3.24
"1374",9.52627944162882,10,"FALSE","FALSE","FALSE",0,46,4.56
"1375",23.4923155196477,10,"FALSE","FALSE","FALSE",0,30,6.06
"1376",23.4923155196477,10,"FALSE","FALSE","FALSE",0,34,8.85
"1377",23.4923155196477,10,"FALSE","FALSE","FALSE",0,34,10.68
"1378",23.4923155196477,10,"FALSE","FALSE","FALSE",0,28,8.94
"1379",23.4923155196477,10,"FALSE","FALSE","FALSE",0,25,7.32
"1380",23.4923155196477,10,"FALSE","FALSE","FALSE",0,27,4.89
"1381",13.1556966910027,10,"FALSE","FALSE","FALSE",0,16,3.81
"1382",13.1556966910027,10,"FALSE","FALSE","FALSE",0,16,2.29
"1383",13.1556966910027,10,"FALSE","FALSE","FALSE",0,22,2
"1384",13,10,"FALSE","FALSE","FALSE",0,41,7.43
"1385",13,10,"FALSE","FALSE","FALSE",0,41,2.47
"1386",13,10,"FALSE","FALSE","FALSE",0,43,3.47
"1387",13,10,"FALSE","FALSE","FALSE",0,32,3.7
"1388",13,10,"FALSE","FALSE","FALSE",0,33,5.12
"1389",13,10,"FALSE","FALSE","FALSE",0,36,5.47
"1390",10.3923048454133,10,"FALSE","FALSE","FALSE",0,28,6.55
"1391",10.3923048454133,10,"FALSE","FALSE","FALSE",0,25,6.85
"1392",10.3923048454133,10,"FALSE","FALSE","FALSE",0,28,2.86
"1393",7.71345131623847,10,"FALSE","FALSE","FALSE",0,13,1.54
"1394",7.71345131623847,10,"FALSE","FALSE","FALSE",0,13,4.5
"1395",7.71345131623847,10,"FALSE","FALSE","FALSE",0,17,18.5
"1396",7.71345131623847,10,"FALSE","FALSE","FALSE",0,38,28.84
"1397",7.71345131623847,10,"FALSE","FALSE","FALSE",0,40,40.71
"1398",7.71345131623847,10,"FALSE","FALSE","FALSE",0,39,26.83
"1399",14.7721162951831,1,"TRUE","FALSE","FALSE",0,32,16.4
"1400",14.7721162951831,1,"TRUE","FALSE","FALSE",0,32,0.86
"1401",14.7721162951831,1,"TRUE","FALSE","FALSE",0,34,61.43
"1402",14.7721162951831,1,"TRUE","FALSE","FALSE",0,26,2.8
"1403",14.7721162951831,1,"TRUE","FALSE","FALSE",0,27,2.5
"1404",14.7721162951831,1,"TRUE","FALSE","FALSE",0,25,28
"1405",22.9813332935693,3,"TRUE","FALSE","FALSE",0,14,2.6
"1406",22.9813332935693,3,"TRUE","FALSE","FALSE",0,16,3.67
"1407",22.9813332935693,3,"TRUE","FALSE","FALSE",0,20,4.44
"1408",10.2606042997701,6,"TRUE","FALSE","FALSE",0,39,6.83
"1409",10.2606042997701,6,"TRUE","FALSE","FALSE",0,41,5.44
"1410",10.2606042997701,6,"TRUE","FALSE","FALSE",0,41,4.82
"1411",10.2606042997701,6,"TRUE","FALSE","FALSE",0,31,4.16
"1412",10.2606042997701,6,"TRUE","FALSE","FALSE",0,34,3.17
"1413",10.2606042997701,6,"TRUE","FALSE","FALSE",0,34,8.41
"1414",8.89252372646739,10,"FALSE","FALSE","FALSE",0,27,3.67
"1415",8.89252372646739,10,"FALSE","FALSE","FALSE",0,23,3.64
"1416",8.89252372646739,10,"FALSE","FALSE","FALSE",0,27,2.47
"1417",5.5,10,"FALSE","FALSE","FALSE",0,15,1.2
"1418",5.5,10,"FALSE","FALSE","FALSE",0,15,6.19
"1419",5.5,10,"FALSE","FALSE","FALSE",0,21,4.78
"1420",5.5,10,"FALSE","FALSE","FALSE",0,39,4.61
"1421",5.5,10,"FALSE","FALSE","FALSE",0,39,1.57
"1422",5.5,10,"FALSE","FALSE","FALSE",0,42,3.65
"1423",5.5,10,"FALSE","FALSE","FALSE",0,32,8.12
"1424",5.5,10,"FALSE","FALSE","FALSE",0,33,4.91
"1425",5.5,10,"FALSE","FALSE","FALSE",0,35,6.47
"1426",3.12566719800475,10,"FALSE","FALSE","FALSE",0,28,6.5
"1427",3.12566719800475,10,"FALSE","FALSE","FALSE",0,26,8.41
"1428",3.12566719800475,10,"FALSE","FALSE","FALSE",0,29,3.59
"1429",4.34120444167326,10,"FALSE","FALSE","FALSE",0,16,1.44
"1430",4.34120444167326,10,"FALSE","FALSE","FALSE",0,16,3.19
"1431",4.34120444167326,10,"FALSE","FALSE","FALSE",0,20,2.3
"1432",4.34120444167326,10,"FALSE","FALSE","FALSE",0,40,2.85
"1433",4.34120444167326,10,"FALSE","FALSE","FALSE",0,43,2.76
"1434",4.34120444167326,10,"FALSE","FALSE","FALSE",0,43,11.33
"1435",4.34120444167326,10,"FALSE","FALSE","FALSE",0,33,4.47
"1436",4.34120444167326,10,"FALSE","FALSE","FALSE",0,33,7.75
"1437",4.34120444167326,10,"FALSE","FALSE","FALSE",0,34,6.52
"1438",0,10,"FALSE","FALSE","FALSE",0,29,6.34
"1439",0,10,"FALSE","FALSE","FALSE",0,28,7.04
"1440",0,10,"FALSE","FALSE","FALSE",0,26,1.64
"1441",29,10,"FALSE","FALSE","FALSE",0,12,4.42
"1442",29,10,"FALSE","FALSE","FALSE",0,17,4.24
"1443",29,10,"FALSE","FALSE","FALSE",0,19,8.95
"1444",28.1907786235772,10,"FALSE","FALSE","FALSE",0,40,8.68
"1445",28.1907786235772,10,"FALSE","FALSE","FALSE",0,39,11.75
"1446",28.1907786235772,10,"FALSE","FALSE","FALSE",0,39,13.25
"1447",31.5138480963907,10,"FALSE","FALSE","FALSE",0,31,14.78
"1448",31.5138480963907,10,"FALSE","FALSE","FALSE",0,35,13.34
"1449",31.5138480963907,10,"FALSE","FALSE","FALSE",0,30,13.53
"1450",31.5138480963907,10,"FALSE","FALSE","FALSE",0,27,7.84
"1451",31.5138480963907,10,"FALSE","FALSE","FALSE",0,23,5.7
"1452",31.5138480963907,10,"FALSE","FALSE","FALSE",0,26,6.23
"1453",11.2583302491977,10,"FALSE","FALSE","FALSE",0,14,2.6
"1454",11.2583302491977,10,"FALSE","FALSE","FALSE",0,17,3
"1455",11.2583302491977,10,"FALSE","FALSE","FALSE",0,21,5.9
"1456",9.57656401311872,10,"FALSE","FALSE","FALSE",0,41,4.21
"1457",9.57656401311872,10,"FALSE","FALSE","FALSE",0,39,2.25
"1458",9.57656401311872,10,"FALSE","FALSE","FALSE",0,46,13.57
"1459",18.7938524157182,10,"FALSE","FALSE","FALSE",0,29,6.86
"1460",18.7938524157182,10,"FALSE","FALSE","FALSE",0,34,10.56
"1461",18.7938524157182,10,"FALSE","FALSE","FALSE",0,35,9.46
"1462",18.7938524157182,10,"FALSE","FALSE","FALSE",0,29,6.48
"1463",18.7938524157182,10,"FALSE","FALSE","FALSE",0,26,8.78
"1464",18.7938524157182,10,"FALSE","FALSE","FALSE",0,27,5.89
"1465",11.2763114494309,10,"FALSE","FALSE","FALSE",0,16,4.13
"1466",11.2763114494309,10,"FALSE","FALSE","FALSE",0,16,17.88
"1467",11.2763114494309,10,"FALSE","FALSE","FALSE",0,23,5.43
"1468",11.2763114494309,10,"FALSE","FALSE","FALSE",0,41,6.77
"1469",11.2763114494309,10,"FALSE","FALSE","FALSE",0,41,4.15
"1470",11.2763114494309,10,"FALSE","FALSE","FALSE",0,42,5.09
"1471",11.2763114494309,10,"FALSE","FALSE","FALSE",1,32,5.25
"1472",11.2763114494309,10,"FALSE","FALSE","FALSE",1,33,4.42
"1473",11.2763114494309,10,"FALSE","FALSE","FALSE",1,36,5.87
"1474",5.7303898630087,10,"FALSE","FALSE","FALSE",1,28,4.86
"1475",5.7303898630087,10,"FALSE","FALSE","FALSE",1,23,12.57
"1476",5.7303898630087,10,"FALSE","FALSE","FALSE",0,27,4.15
"1477",3.12566719800475,10,"FALSE","FALSE","FALSE",0,13,3.07
"1478",3.12566719800475,10,"FALSE","FALSE","FALSE",0,12,12.5
"1479",3.12566719800475,10,"FALSE","FALSE","FALSE",0,17,5.44
"1480",2.60472266500395,10,"FALSE","FALSE","FALSE",0,37,6.79
"1481",2.60472266500395,10,"FALSE","FALSE","FALSE",0,40,4.25
"1482",2.60472266500395,10,"FALSE","FALSE","FALSE",0,39,3.76
"1483",2.60472266500395,10,"FALSE","FALSE","FALSE",0,32,6.97
"1484",2.60472266500395,10,"FALSE","FALSE","FALSE",0,32,5.03
"1485",2.60472266500395,10,"FALSE","FALSE","FALSE",0,33,8.03
"1486",0,10,"FALSE","FALSE","FALSE",0,27,3.75
"1487",0,10,"FALSE","FALSE","FALSE",0,26,5.81
"1488",0,10,"FALSE","FALSE","FALSE",0,24,3.17
"1489",3.42020143325669,4,"TRUE","FALSE","FALSE",0,14,5.81
"1490",3.42020143325669,4,"TRUE","FALSE","FALSE",0,16,6.65
"1491",3.42020143325669,4,"TRUE","FALSE","FALSE",0,20,7.06
"1492",3.42020143325669,10,"FALSE","FALSE","FALSE",0,39,8
"1493",3.42020143325669,10,"FALSE","FALSE","FALSE",0,39,3.59
"1494",3.42020143325669,10,"FALSE","FALSE","FALSE",0,41,9.83
"1495",3.42020143325669,10,"FALSE","FALSE","FALSE",0,31,10.73
"1496",3.42020143325669,10,"FALSE","FALSE","FALSE",0,35,9.59
"1497",3.42020143325669,10,"FALSE","FALSE","FALSE",0,35,9.49
"1498",0,10,"FALSE","FALSE","FALSE",0,27,4.08
"1499",0,10,"FALSE","FALSE","FALSE",0,23,4.78
"1500",0,10,"FALSE","FALSE","FALSE",0,27,4.18
"1501",6.42787609686539,10,"FALSE","FALSE","FALSE",0,15,5.4
"1502",6.42787609686539,10,"FALSE","FALSE","FALSE",0,15,4.44
"1503",6.42787609686539,10,"FALSE","FALSE","FALSE",0,21,3.63
"1504",3.5,10,"FALSE","FALSE","FALSE",0,39,7.46
"1505",3.5,10,"FALSE","FALSE","FALSE",0,39,3.03
"1506",3.5,10,"FALSE","FALSE","FALSE",0,41,4.95
"1507",7,10,"FALSE","FALSE","FALSE",0,32,6.12
"1508",7,10,"FALSE","FALSE","FALSE",0,33,5.83
"1509",7,10,"FALSE","FALSE","FALSE",0,36,12.15
"1510",7,10,"FALSE","FALSE","FALSE",0,28,6
"1511",7,10,"FALSE","FALSE","FALSE",0,26,5.07
"1512",7,10,"FALSE","FALSE","FALSE",0,28,6.83
"1513",8.66025403784439,10,"FALSE","FALSE","FALSE",0,16,3.31
"1514",8.66025403784439,10,"FALSE","FALSE","FALSE",0,16,4.88
"1515",8.66025403784439,10,"FALSE","FALSE","FALSE",0,20,4.17
"1516",8.66025403784439,10,"FALSE","FALSE","FALSE",0,40,12.95
"1517",8.66025403784439,10,"FALSE","FALSE","FALSE",0,42,1.98
"1518",8.66025403784439,10,"FALSE","FALSE","FALSE",0,45,6.13
"1519",8.66025403784439,10,"FALSE","FALSE","FALSE",0,33,5.28
"1520",8.66025403784439,10,"FALSE","FALSE","FALSE",0,33,6.88
"1521",8.66025403784439,10,"FALSE","FALSE","FALSE",0,33,5.09
"1522",7.66044443118978,10,"FALSE","FALSE","FALSE",0,28,4.67
"1523",7.66044443118978,10,"FALSE","FALSE","FALSE",0,27,2.7
"1524",7.66044443118978,10,"FALSE","FALSE","FALSE",0,26,2.19
"1531",2.73616114660535,10,"FALSE","FALSE","FALSE",0,32,2.58
"1532",2.73616114660535,10,"FALSE","FALSE","FALSE",0,36,3.51
"1533",2.73616114660535,10,"FALSE","FALSE","FALSE",0,27,2.66
"1534",2.73616114660535,10,"FALSE","FALSE","FALSE",0,27,2.45
"1535",2.73616114660535,10,"FALSE","FALSE","FALSE",0,24,1.65
"1536",2.73616114660535,10,"FALSE","FALSE","FALSE",0,25,2.63
"1543",7.51754096628727,0.75,"FALSE","FALSE","FALSE",0,30,2.55
"1544",7.51754096628727,0.75,"FALSE","FALSE","FALSE",0,34,6.7
"1545",7.51754096628727,0.75,"FALSE","FALSE","FALSE",0,36,7.72
"1546",7.51754096628727,10,"FALSE","FALSE","FALSE",0,25,4.59
"1547",7.51754096628727,10,"FALSE","FALSE","FALSE",0,26,5.83
"1548",7.51754096628727,10,"FALSE","FALSE","FALSE",0,28,1.12
"1549",8.45723358707318,1,"TRUE","FALSE","FALSE",0,16,18.5
"1550",8.45723358707318,1,"TRUE","FALSE","FALSE",0,16,9.33
"1551",8.45723358707318,1,"TRUE","FALSE","FALSE",0,22,9
"1552",8.45723358707318,1,"TRUE","FALSE","FALSE",1,42,24.81
"1553",8.45723358707318,1,"TRUE","FALSE","FALSE",1,39,65.13
"1554",8.45723358707318,1,"TRUE","FALSE","FALSE",1,44,42.85
"1555",11.2763114494309,0.75,"TRUE","FALSE","FALSE",1,32,9.88
"1556",11.2763114494309,0.75,"TRUE","FALSE","FALSE",1,33,3.74
"1557",11.2763114494309,0.75,"TRUE","FALSE","FALSE",1,36,17.48
"1558",11.2763114494309,0.75,"TRUE","FALSE","FALSE",1,29,7.9
"1559",11.2763114494309,0.75,"TRUE","FALSE","FALSE",0,26,10.64
"1560",11.2763114494309,0.75,"TRUE","FALSE","FALSE",0,25,2.11
"1561",6.12835554495182,10,"FALSE","FALSE","FALSE",0,13,0.23
"1562",6.12835554495182,10,"FALSE","FALSE","FALSE",0,13,1.23
"1563",6.12835554495182,10,"FALSE","FALSE","FALSE",0,17,1.21
"1564",6.12835554495182,10,"FALSE","FALSE","FALSE",0,38,6.88
"1565",6.12835554495182,10,"FALSE","FALSE","FALSE",0,39,2.71
"1566",6.12835554495182,10,"FALSE","FALSE","FALSE",0,39,2.45
"1567",6.12835554495182,10,"FALSE","FALSE","FALSE",0,32,6.13
"1568",6.12835554495182,10,"FALSE","FALSE","FALSE",0,32,14.18
"1569",6.12835554495182,10,"FALSE","FALSE","FALSE",0,33,3.75
"1573",14.7721162951831,3,"TRUE","FALSE","TRUE",0,14,3.88
"1574",14.7721162951831,3,"TRUE","FALSE","TRUE",0,16,9.78
"1575",14.7721162951831,3,"TRUE","FALSE","TRUE",0,20,9.5
"1576",14.7721162951831,3,"FALSE","FALSE","TRUE",0,38,7.64
"1577",14.7721162951831,3,"FALSE","FALSE","TRUE",0,39,7.68
"1578",14.7721162951831,3,"FALSE","FALSE","TRUE",0,38,13.41
"1579",14.7721162951831,3,"FALSE","FALSE","TRUE",0,30,6.4
"1580",14.7721162951831,3,"FALSE","FALSE","TRUE",0,35,3.45
"1581",14.7721162951831,3,"FALSE","FALSE","TRUE",0,33,3.15
"1582",11.8176930361465,6,"FALSE","FALSE","TRUE",0,28,2.63
"1583",11.8176930361465,6,"FALSE","FALSE","TRUE",0,26,9.7
"1584",11.8176930361465,6,"FALSE","FALSE","TRUE",0,24,1.08
"1585",10.5,10,"FALSE","FALSE","FALSE",0,15,3.73
"1586",10.5,10,"FALSE","FALSE","FALSE",0,15,2.47
"1587",10.5,10,"FALSE","FALSE","FALSE",0,21,2.18
"1588",10.5,10,"FALSE","FALSE","FALSE",0,41,3.8
"1589",10.5,10,"FALSE","FALSE","FALSE",0,38,2.17
"1590",10.5,10,"FALSE","FALSE","FALSE",0,42,3.02
"1591",10.5,10,"FALSE","FALSE","FALSE",0,31,4.1
"1592",10.5,10,"FALSE","FALSE","FALSE",0,33,4.48
"1593",10.5,10,"FALSE","FALSE","FALSE",0,35,5.03
"1594",1.38918542133544,10,"FALSE","FALSE","FALSE",0,27,3.85
"1595",1.38918542133544,10,"FALSE","FALSE","FALSE",0,26,4.52
"1596",1.38918542133544,10,"FALSE","FALSE","FALSE",0,28,1.46
"1597",7.71345131623847,10,"FALSE","FALSE","FALSE",0,16,3.67
"1598",7.71345131623847,10,"FALSE","FALSE","FALSE",0,16,1.67
"1599",7.71345131623847,10,"FALSE","FALSE","FALSE",0,20,2.41
"1600",7.71345131623847,10,"FALSE","FALSE","FALSE",0,40,3.88
"1601",7.71345131623847,10,"FALSE","FALSE","FALSE",0,41,2.29
"1602",7.71345131623847,10,"FALSE","FALSE","FALSE",0,45,3.15
"1603",7.71345131623847,10,"FALSE","FALSE","FALSE",0,32,3.53
"1604",7.71345131623847,10,"FALSE","FALSE","FALSE",0,33,6.61
"1605",7.71345131623847,10,"FALSE","FALSE","FALSE",0,34,6.92
"1606",7.71345131623847,10,"FALSE","FALSE","FALSE",0,28,6.59
"1607",7.71345131623847,10,"FALSE","FALSE","FALSE",0,29,5.38
"1608",7.71345131623847,10,"FALSE","FALSE","FALSE",0,25,1.28
"1609",7.07066370655193,10,"FALSE","FALSE","FALSE",0,12,0.83
"1610",7.07066370655193,10,"FALSE","FALSE","FALSE",0,17,1.82
"1611",7.07066370655193,10,"FALSE","FALSE","FALSE",0,19,2.72
"1612",0,10,"FALSE","FALSE","FALSE",0,41,3.27
"1613",0,10,"FALSE","FALSE","FALSE",0,38,6.71
"1614",0,10,"FALSE","FALSE","FALSE",0,40,5.44
"1615",2.5,10,"FALSE","FALSE","FALSE",0,32,2.23
"1616",2.5,10,"FALSE","FALSE","FALSE",0,35,6.51
"1617",2.5,10,"FALSE","FALSE","FALSE",0,28,5.1
"1618",2.5,10,"FALSE","FALSE","FALSE",0,27,4.62
"1619",2.5,10,"FALSE","FALSE","FALSE",0,22,4.09
"1620",2.5,10,"FALSE","FALSE","FALSE",0,24,2.32
"1621",3,10,"FALSE","FALSE","FALSE",0,14,2.08
"1622",3,10,"FALSE","FALSE","FALSE",0,16,1.47
"1623",3,10,"FALSE","FALSE","FALSE",0,22,1.55
"1624",3,10,"FALSE","FALSE","FALSE",0,41,3.11
"1625",3,10,"FALSE","FALSE","FALSE",0,39,1.76
"1626",3,10,"FALSE","FALSE","FALSE",0,46,5.19
"1627",3,10,"FALSE","FALSE","FALSE",0,29,7.4
"1628",3,10,"FALSE","FALSE","FALSE",0,34,9.18
"1629",3,10,"FALSE","FALSE","FALSE",0,36,11.14
"1633",3.42020143325669,10,"FALSE","FALSE","FALSE",0,16,0.93
"1634",3.42020143325669,10,"FALSE","FALSE","FALSE",0,16,1.44
"1635",3.42020143325669,10,"FALSE","FALSE","FALSE",0,22,7.95
"1636",0,10,"FALSE","FALSE","FALSE",0,42,3.09
"1637",0,10,"FALSE","FALSE","FALSE",0,40,4.53
"1638",0,10,"FALSE","FALSE","FALSE",0,43,1.27
"1639",4.34120444167326,10,"FALSE","FALSE","FALSE",0,33,2.97
"1640",4.34120444167326,10,"FALSE","FALSE","FALSE",0,33,2.46
"1641",4.34120444167326,10,"FALSE","FALSE","FALSE",0,36,3.31
"1642",4.34120444167326,10,"FALSE","FALSE","FALSE",0,28,4.9
"1643",4.34120444167326,10,"FALSE","FALSE","FALSE",0,26,1.92
"1644",4.34120444167326,10,"FALSE","FALSE","FALSE",0,26,1.38
"1645",1.56283359900237,10,"FALSE","FALSE","FALSE",0,13,0.77
"1646",1.56283359900237,10,"FALSE","FALSE","FALSE",0,13,1.31
"1647",1.56283359900237,10,"FALSE","FALSE","FALSE",0,17,0.88
"1648",0,10,"FALSE","FALSE","FALSE",0,39,3.51
"1649",0,10,"FALSE","FALSE","FALSE",0,39,2.28
"1650",0,10,"FALSE","FALSE","FALSE",0,40,1.32
"1651",0,10,"FALSE","FALSE","FALSE",0,31,2.53
"1652",0,10,"FALSE","FALSE","FALSE",0,32,2.81
"1653",0,10,"FALSE","FALSE","FALSE",0,32,2
"1654",0,10,"FALSE","FALSE","FALSE",0,26,1.14
"1655",0,10,"FALSE","FALSE","FALSE",0,24,0.96
"1656",0,10,"FALSE","FALSE","FALSE",0,24,1.74
"1657",9.39692620785909,10,"FALSE","FALSE","FALSE",0,14,0.5
"1658",9.39692620785909,10,"FALSE","FALSE","FALSE",0,16,10.64
"1659",9.39692620785909,10,"FALSE","FALSE","FALSE",0,20,0.95
"1660",9.39692620785909,10,"FALSE","FALSE","FALSE",0,39,5.07
"1661",9.39692620785909,10,"FALSE","FALSE","FALSE",0,39,2.35
"1662",9.39692620785909,10,"FALSE","FALSE","FALSE",0,42,1.33
"1663",9.39692620785909,10,"FALSE","FALSE","FALSE",0,30,0.86
"1664",9.39692620785909,10,"FALSE","FALSE","FALSE",0,35,1.83
"1665",9.39692620785909,10,"FALSE","FALSE","FALSE",0,34,8.03
"1666",7.87846202409766,10,"FALSE","FALSE","FALSE",0,28,0.8
"1667",7.87846202409766,10,"FALSE","FALSE","FALSE",0,26,0.86
"1668",7.87846202409766,10,"FALSE","FALSE","FALSE",0,24,0.61
